date,datatype,value,attributes,station
2010-03-30T00:00:00,TMAX,94,",,0,2400",GHCND:USW00014764
2010-03-30T00:00:00,TMIN,50,",,0,2400",GHCND:USW00014764
2010-03-30T00:00:00,WDF2,60,",,X,",GHCND:USW00014764
2010-03-30T00:00:00,WDF5,60,",,X,",GHCND:USW00014764
2010-03-30T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-03-30T00:00:00,WSF2,134,",,X,",GHCND:USW00014764
2010-03-30T00:00:00,WSF5,170,",,X,",GHCND:USW00014764
2010-03-30T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-03-30T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-03-30T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-03-30T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-03-31T00:00:00,AWND,38,",,W,",GHCND:USW00014764
2010-03-31T00:00:00,FMTM,653,",,X,",GHCND:USW00014764
2010-03-31T00:00:00,PGTM,1702,",,W,",GHCND:USW00014764
2010-03-31T00:00:00,PRCP,91,",,0,2400",GHCND:USW00014764
2010-03-31T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-03-31T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-03-31T00:00:00,TMAX,89,",,0,2400",GHCND:USW00014764
2010-03-31T00:00:00,TMIN,67,",,0,2400",GHCND:USW00014764
2010-03-31T00:00:00,WDF2,60,",,Z,",GHCND:USW00014764
2010-03-31T00:00:00,WDF5,60,",,Z,",GHCND:USW00014764
2010-03-31T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-03-31T00:00:00,WSF2,94,",,Z,",GHCND:USW00014764
2010-03-31T00:00:00,WSF5,139,",,Z,",GHCND:USW00014764
2010-03-31T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-03-31T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-03-31T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-03-31T00:00:00,WT14,1,",,X,",GHCND:USW00014764
2010-03-31T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-01T00:00:00,AWND,25,",,W,",GHCND:USW00014764
2010-04-01T00:00:00,FMTM,844,",,X,",GHCND:USW00014764
2010-04-01T00:00:00,PGTM,119,",,W,",GHCND:USW00014764
2010-04-01T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-01T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-01T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-01T00:00:00,TMAX,167,",,0,2400",GHCND:USW00014764
2010-04-01T00:00:00,TMIN,50,",,0,2400",GHCND:USW00014764
2010-04-01T00:00:00,WDF2,360,",,X,",GHCND:USW00014764
2010-04-01T00:00:00,WDF5,330,",,X,",GHCND:USW00014764
2010-04-01T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-01T00:00:00,WSF2,58,",,X,",GHCND:USW00014764
2010-04-01T00:00:00,WSF5,72,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,AWND,17,",,W,",GHCND:USW00014764
2010-04-02T00:00:00,FMTM,1632,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,PGTM,1630,",,W,",GHCND:USW00014764
2010-04-02T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-02T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-02T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-02T00:00:00,TMAX,139,",,0,2400",GHCND:USW00014764
2010-04-02T00:00:00,TMIN,22,",,0,2400",GHCND:USW00014764
2010-04-02T00:00:00,WDF2,160,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,WDF5,160,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-02T00:00:00,WSF2,58,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,WSF5,72,",,X,",GHCND:USW00014764
2010-04-02T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-02T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,AWND,20,",,W,",GHCND:USW00014764
2010-04-03T00:00:00,FMTM,1526,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,PGTM,1425,",,W,",GHCND:USW00014764
2010-04-03T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-03T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-03T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-03T00:00:00,TMAX,161,",,0,2400",GHCND:USW00014764
2010-04-03T00:00:00,TMIN,33,",,0,2400",GHCND:USW00014764
2010-04-03T00:00:00,WDF2,190,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WDF5,170,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-03T00:00:00,WSF2,80,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WSF5,112,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WT01,1,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WT02,1,",,X,",GHCND:USW00014764
2010-04-03T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-04T00:00:00,AWND,31,",,W,",GHCND:USW00014764
2010-04-04T00:00:00,FMTM,1444,",,X,",GHCND:USW00014764
2010-04-04T00:00:00,PGTM,612,",,W,",GHCND:USW00014764
2010-04-04T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-04T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-04T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-04T00:00:00,TMAX,244,",,0,2400",GHCND:USW00014764
2010-04-04T00:00:00,TMIN,78,",,0,2400",GHCND:USW00014764
2010-04-04T00:00:00,WDF2,250,",,Z,",GHCND:USW00014764
2010-04-04T00:00:00,WDF5,250,",,X,",GHCND:USW00014764
2010-04-04T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-04T00:00:00,WSF2,63,",,Z,",GHCND:USW00014764
2010-04-04T00:00:00,WSF5,98,",,Z,",GHCND:USW00014764
2010-04-05T00:00:00,AWND,35,",,W,",GHCND:USW00014764
2010-04-05T00:00:00,FMTM,1137,",,X,",GHCND:USW00014764
2010-04-05T00:00:00,PGTM,1208,",,W,",GHCND:USW00014764
2010-04-05T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-05T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-05T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-05T00:00:00,TMAX,178,",,0,2400",GHCND:USW00014764
2010-04-05T00:00:00,TMIN,39,",,0,2400",GHCND:USW00014764
2010-04-05T00:00:00,WDF2,190,",,X,",GHCND:USW00014764
2010-04-05T00:00:00,WDF5,190,",,X,",GHCND:USW00014764
2010-04-05T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-05T00:00:00,WSF2,98,",,X,",GHCND:USW00014764
2010-04-05T00:00:00,WSF5,134,",,X,",GHCND:USW00014764
2010-04-06T00:00:00,AWND,15,",,W,",GHCND:USW00014764
2010-04-06T00:00:00,FMTM,1411,",,X,",GHCND:USW00014764
2010-04-06T00:00:00,PRCP,20,",,0,2400",GHCND:USW00014764
2010-04-06T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-06T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-06T00:00:00,TMAX,161,",,0,2400",GHCND:USW00014764
2010-04-06T00:00:00,TMIN,72,",,0,2400",GHCND:USW00014764
2010-04-06T00:00:00,WDF2,220,",,Z,",GHCND:USW00014764
2010-04-06T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-06T00:00:00,WSF2,36,",,Z,",GHCND:USW00014764
2010-04-06T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-06T00:00:00,WT03,1,",,X,",GHCND:USW00014764
2010-04-06T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-06T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-06T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,AWND,30,",,W,",GHCND:USW00014764
2010-04-07T00:00:00,FMTM,1721,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,PGTM,1719,",,W,",GHCND:USW00014764
2010-04-07T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2010-04-07T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-07T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-07T00:00:00,TMAX,294,",,0,2400",GHCND:USW00014764
2010-04-07T00:00:00,TMIN,44,",,0,2400",GHCND:USW00014764
2010-04-07T00:00:00,WDF2,310,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,WDF5,320,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-07T00:00:00,WSF2,125,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,WSF5,170,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,WT03,1,",,X,",GHCND:USW00014764
2010-04-07T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-08T00:00:00,AWND,39,",,W,",GHCND:USW00014764
2010-04-08T00:00:00,FMTM,1220,",,X,",GHCND:USW00014764
2010-04-08T00:00:00,PGTM,747,",,W,",GHCND:USW00014764
2010-04-08T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-08T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-08T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-08T00:00:00,TMAX,156,",,0,2400",GHCND:USW00014764
2010-04-08T00:00:00,TMIN,61,",,0,2400",GHCND:USW00014764
2010-04-08T00:00:00,WDF2,90,",,X,",GHCND:USW00014764
2010-04-08T00:00:00,WDF5,80,",,Z,",GHCND:USW00014764
2010-04-08T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-08T00:00:00,WSF2,72,",,Z,",GHCND:USW00014764
2010-04-08T00:00:00,WSF5,94,",,Z,",GHCND:USW00014764
2010-04-08T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-08T00:00:00,WT08,1,",,W,",GHCND:USW00014764
2010-04-08T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,AWND,29,",,W,",GHCND:USW00014764
2010-04-09T00:00:00,FMTM,2210,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,PGTM,1203,",,W,",GHCND:USW00014764
2010-04-09T00:00:00,PRCP,107,",,0,2400",GHCND:USW00014764
2010-04-09T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-09T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-09T00:00:00,TMAX,100,",,0,2400",GHCND:USW00014764
2010-04-09T00:00:00,TMIN,44,",,0,2400",GHCND:USW00014764
2010-04-09T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WDF5,220,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-09T00:00:00,WSF2,89,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WSF5,130,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-09T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-09T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WT14,1,",,X,",GHCND:USW00014764
2010-04-09T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-10T00:00:00,AWND,52,",,W,",GHCND:USW00014764
2010-04-10T00:00:00,FMTM,1344,",,X,",GHCND:USW00014764
2010-04-10T00:00:00,PGTM,1213,",,W,",GHCND:USW00014764
2010-04-10T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-10T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-10T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-10T00:00:00,TMAX,133,",,0,2400",GHCND:USW00014764
2010-04-10T00:00:00,TMIN,22,",,0,2400",GHCND:USW00014764
2010-04-10T00:00:00,WDF2,280,",,X,",GHCND:USW00014764
2010-04-10T00:00:00,WDF5,290,",,X,",GHCND:USW00014764
2010-04-10T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-10T00:00:00,WSF2,112,",,X,",GHCND:USW00014764
2010-04-10T00:00:00,WSF5,143,",,X,",GHCND:USW00014764
2010-04-11T00:00:00,AWND,50,",,W,",GHCND:USW00014764
2010-04-11T00:00:00,FMTM,1302,",,X,",GHCND:USW00014764
2010-04-11T00:00:00,PGTM,1314,",,W,",GHCND:USW00014764
2010-04-11T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-11T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-11T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-11T00:00:00,TMAX,172,",,0,2400",GHCND:USW00014764
2010-04-11T00:00:00,TMIN,61,",,0,2400",GHCND:USW00014764
2010-04-11T00:00:00,WDF2,270,",,X,",GHCND:USW00014764
2010-04-11T00:00:00,WDF5,300,",,X,",GHCND:USW00014764
2010-04-11T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-11T00:00:00,WSF2,130,",,X,",GHCND:USW00014764
2010-04-11T00:00:00,WSF5,170,",,X,",GHCND:USW00014764
2010-04-12T00:00:00,AWND,43,",,W,",GHCND:USW00014764
2010-04-12T00:00:00,FMTM,1410,",,X,",GHCND:USW00014764
2010-04-12T00:00:00,PGTM,1356,",,W,",GHCND:USW00014764
2010-04-12T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-12T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-12T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-12T00:00:00,TMAX,133,",,0,2400",GHCND:USW00014764
2010-04-12T00:00:00,TMIN,28,",,0,2400",GHCND:USW00014764
2010-04-12T00:00:00,WDF2,340,",,X,",GHCND:USW00014764
2010-04-12T00:00:00,WDF5,310,",,X,",GHCND:USW00014764
2010-04-12T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-12T00:00:00,WSF2,98,",,X,",GHCND:USW00014764
2010-04-12T00:00:00,WSF5,130,",,X,",GHCND:USW00014764
2010-04-13T00:00:00,AWND,26,",,W,",GHCND:USW00014764
2010-04-13T00:00:00,FMTM,1309,",,X,",GHCND:USW00014764
2010-04-13T00:00:00,PGTM,1500,",,W,",GHCND:USW00014764
2010-04-13T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-13T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-13T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-13T00:00:00,TMAX,111,",,0,2400",GHCND:USW00014764
2010-04-13T00:00:00,TMIN,6,",,0,2400",GHCND:USW00014764
2010-04-13T00:00:00,WDF2,170,",,X,",GHCND:USW00014764
2010-04-13T00:00:00,WDF5,180,",,X,",GHCND:USW00014764
2010-04-13T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-13T00:00:00,WSF2,72,",,X,",GHCND:USW00014764
2010-04-13T00:00:00,WSF5,89,",,X,",GHCND:USW00014764
2010-04-14T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2010-04-14T00:00:00,FMTM,2359,",,X,",GHCND:USW00014764
2010-04-14T00:00:00,PGTM,2354,",,W,",GHCND:USW00014764
2010-04-14T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-14T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-14T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-14T00:00:00,TMAX,178,",,0,2400",GHCND:USW00014764
2010-04-14T00:00:00,TMIN,-6,",,0,2400",GHCND:USW00014764
2010-04-14T00:00:00,WDF2,330,",,Z,",GHCND:USW00014764
2010-04-14T00:00:00,WDF5,320,",,Z,",GHCND:USW00014764
2010-04-14T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-14T00:00:00,WSF2,94,",,Z,",GHCND:USW00014764
2010-04-14T00:00:00,WSF5,143,",,Z,",GHCND:USW00014764
2010-04-15T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2010-04-15T00:00:00,FMTM,850,",,X,",GHCND:USW00014764
2010-04-15T00:00:00,PGTM,1212,",,W,",GHCND:USW00014764
2010-04-15T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-15T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-15T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-15T00:00:00,TMAX,128,",,0,2400",GHCND:USW00014764
2010-04-15T00:00:00,TMIN,33,",,0,2400",GHCND:USW00014764
2010-04-15T00:00:00,WDF2,350,",,X,",GHCND:USW00014764
2010-04-15T00:00:00,WDF5,40,",,X,",GHCND:USW00014764
2010-04-15T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-15T00:00:00,WSF2,80,",,X,",GHCND:USW00014764
2010-04-15T00:00:00,WSF5,103,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,AWND,21,",,W,",GHCND:USW00014764
2010-04-16T00:00:00,FMTM,1350,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,PGTM,549,",,W,",GHCND:USW00014764
2010-04-16T00:00:00,PRCP,51,",,0,2400",GHCND:USW00014764
2010-04-16T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-16T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-16T00:00:00,TMAX,56,",,0,2400",GHCND:USW00014764
2010-04-16T00:00:00,TMIN,17,",,0,2400",GHCND:USW00014764
2010-04-16T00:00:00,WDF2,120,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,WDF5,40,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-16T00:00:00,WSF2,63,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,WSF5,107,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-16T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-16T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-16T00:00:00,WT16,1,",,0,",GHCND:USW00014764
2010-04-17T00:00:00,AWND,30,",,W,",GHCND:USW00014764
2010-04-17T00:00:00,FMTM,350,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,PGTM,345,",,W,",GHCND:USW00014764
2010-04-17T00:00:00,PRCP,84,",,0,2400",GHCND:USW00014764
2010-04-17T00:00:00,SNOW,0,"T,,0,",GHCND:USW00014764
2010-04-17T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-17T00:00:00,TMAX,50,",,0,2400",GHCND:USW00014764
2010-04-17T00:00:00,TMIN,6,",,0,2400",GHCND:USW00014764
2010-04-17T00:00:00,WDF2,100,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WDF5,100,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-17T00:00:00,WSF2,72,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WSF5,89,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-17T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-17T00:00:00,WT13,1,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-17T00:00:00,WT18,1,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,AWND,15,",,W,",GHCND:USW00014764
2010-04-18T00:00:00,FMTM,1348,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,PGTM,1347,",,W,",GHCND:USW00014764
2010-04-18T00:00:00,PRCP,18,",,0,2400",GHCND:USW00014764
2010-04-18T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-18T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-18T00:00:00,TMAX,89,",,0,2400",GHCND:USW00014764
2010-04-18T00:00:00,TMIN,11,",,0,2400",GHCND:USW00014764
2010-04-18T00:00:00,WDF2,140,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,WDF5,150,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-18T00:00:00,WSF2,45,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,WSF5,58,",,X,",GHCND:USW00014764
2010-04-18T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-18T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-18T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-19T00:00:00,AWND,53,",,W,",GHCND:USW00014764
2010-04-19T00:00:00,FMTM,1656,",,X,",GHCND:USW00014764
2010-04-19T00:00:00,PGTM,1354,",,W,",GHCND:USW00014764
2010-04-19T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-19T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-19T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-19T00:00:00,TMAX,161,",,0,2400",GHCND:USW00014764
2010-04-19T00:00:00,TMIN,0,",,0,2400",GHCND:USW00014764
2010-04-19T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2010-04-19T00:00:00,WDF5,340,",,X,",GHCND:USW00014764
2010-04-19T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-19T00:00:00,WSF2,107,",,X,",GHCND:USW00014764
2010-04-19T00:00:00,WSF5,170,",,X,",GHCND:USW00014764
2010-04-20T00:00:00,AWND,38,",,W,",GHCND:USW00014764
2010-04-20T00:00:00,FMTM,1328,",,X,",GHCND:USW00014764
2010-04-20T00:00:00,PGTM,1237,",,W,",GHCND:USW00014764
2010-04-20T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-20T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-20T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-20T00:00:00,TMAX,194,",,0,2400",GHCND:USW00014764
2010-04-20T00:00:00,TMIN,50,",,0,2400",GHCND:USW00014764
2010-04-20T00:00:00,WDF2,320,",,X,",GHCND:USW00014764
2010-04-20T00:00:00,WDF5,300,",,X,",GHCND:USW00014764
2010-04-20T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-20T00:00:00,WSF2,103,",,X,",GHCND:USW00014764
2010-04-20T00:00:00,WSF5,134,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,AWND,29,",,W,",GHCND:USW00014764
2010-04-21T00:00:00,FMTM,1604,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,PGTM,1612,",,W,",GHCND:USW00014764
2010-04-21T00:00:00,PRCP,0,"T,,0,2400",GHCND:USW00014764
2010-04-21T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-21T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-21T00:00:00,TMAX,178,",,0,2400",GHCND:USW00014764
2010-04-21T00:00:00,TMIN,44,",,0,2400",GHCND:USW00014764
2010-04-21T00:00:00,WDF2,190,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,WDF5,190,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-21T00:00:00,WSF2,80,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,WSF5,116,",,X,",GHCND:USW00014764
2010-04-21T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-21T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,AWND,24,",,W,",GHCND:USW00014764
2010-04-22T00:00:00,FMTM,1450,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,PGTM,1353,",,W,",GHCND:USW00014764
2010-04-22T00:00:00,PRCP,3,",,0,2400",GHCND:USW00014764
2010-04-22T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-22T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-22T00:00:00,TMAX,189,",,0,2400",GHCND:USW00014764
2010-04-22T00:00:00,TMIN,61,",,0,2400",GHCND:USW00014764
2010-04-22T00:00:00,WDF2,30,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,WDF5,150,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-22T00:00:00,WSF2,67,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,WSF5,89,",,X,",GHCND:USW00014764
2010-04-22T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2010-04-22T00:00:00,WT05,1,",,0,",GHCND:USW00014764
2010-04-22T00:00:00,WT16,1,",,X,",GHCND:USW00014764
2010-04-23T00:00:00,AWND,40,",,W,",GHCND:USW00014764
2010-04-23T00:00:00,FMTM,1106,",,X,",GHCND:USW00014764
2010-04-23T00:00:00,PGTM,1058,",,W,",GHCND:USW00014764
2010-04-23T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-23T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-23T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-23T00:00:00,TMAX,156,",,0,2400",GHCND:USW00014764
2010-04-23T00:00:00,TMIN,72,",,0,2400",GHCND:USW00014764
2010-04-23T00:00:00,WDF2,10,",,X,",GHCND:USW00014764
2010-04-23T00:00:00,WDF5,10,",,X,",GHCND:USW00014764
2010-04-23T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-23T00:00:00,WSF2,98,",,X,",GHCND:USW00014764
2010-04-23T00:00:00,WSF5,125,",,X,",GHCND:USW00014764
2010-04-24T00:00:00,AWND,36,",,W,",GHCND:USW00014764
2010-04-24T00:00:00,FMTM,1533,",,X,",GHCND:USW00014764
2010-04-24T00:00:00,PGTM,1557,",,W,",GHCND:USW00014764
2010-04-24T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-24T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-24T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-24T00:00:00,TMAX,189,",,0,2400",GHCND:USW00014764
2010-04-24T00:00:00,TMIN,39,",,0,2400",GHCND:USW00014764
2010-04-24T00:00:00,WDF2,200,",,X,",GHCND:USW00014764
2010-04-24T00:00:00,WDF5,210,",,X,",GHCND:USW00014764
2010-04-24T00:00:00,WESD,0,",,0,",GHCND:USW00014764
2010-04-24T00:00:00,WSF2,89,",,X,",GHCND:USW00014764
2010-04-24T00:00:00,WSF5,112,",,X,",GHCND:USW00014764
2010-04-25T00:00:00,AWND,21,",,W,",GHCND:USW00014764
2010-04-25T00:00:00,FMTM,1309,",,X,",GHCND:USW00014764
2010-04-25T00:00:00,PGTM,1354,",,W,",GHCND:USW00014764
2010-04-25T00:00:00,PRCP,0,",,0,2400",GHCND:USW00014764
2010-04-25T00:00:00,SNOW,0,",,0,",GHCND:USW00014764
2010-04-25T00:00:00,SNWD,0,",,0,",GHCND:USW00014764
2010-04-25T00:00:00,TMAX,161,",,0,2400",GHCND:USW00014764
2010-04-25T00:00:00,TMIN,28,",,0,2400",GHCND:USW00014764
2010-04-25T00:00:00,WDF2,160,",,X,",GHCND:USW00014764
